"CLA_GR_UID","THE_TE_UID","TERM","INDEX_TERM","SCOPE_NOTE","STATUS","IMAGE_EXISTS"
145,144401,"STENSJO","Y",,"P",
145,144402,"STIRLING","Y",,"P",
145,144403,"STONEHAVEN","Y",,"P",
145,144404,"STRALSUND","Y",,"P",
145,144405,"STRANGFORD (COUNTY DOWN)","Y",,"P",
145,144406,"STRONSAY","Y",,"P",
145,144407,"STROUD","Y",,"P",
145,144408,"STRUER","Y",,"P",
145,144409,"STUBBEKOBING","Y",,"P",
145,144410,"Stubbekjobing","N",,"N",
145,144411,"SUTTON POOL","Y",,"P",
145,144412,"Sutton","N",,"N",
145,144413,"SVELGEN","Y",,"P",
145,144414,"SVELVIK","Y",,"P",
145,144415,"SWANWICK","Y",,"P",
145,144416,"Sluys","N",,"N",
145,144417,"Southton","N",,"N",
145,144418,"TAYPORT","Y",,"P",
145,144419,"THAMES ESTUARY","Y",,"P",
145,144420,"THE NORE","Y",,"P",
145,144421,"THE DOWNS","Y",,"P",
145,144422,"THORNE","Y",,"P",
145,144423,"Thorn","N",,"N",
145,144424,"THORNHAM","Y",,"P",
145,144425,"THURO","Y",,"P",
145,144426,"TOBERMORY","Y",,"P",
145,144427,"TREVAUNANCE COVE","Y",,"P",
145,144428,"TYSSEDAL","Y",,"P",
145,144429,"Thorshavn","N",,"N",
145,144430,"UGIE","Y",,"P",
145,144431,"UPNOR","Y",,"P",
145,144432,"UPPSALA","Y",,"P",
145,144433,"VARBERG","Y",,"P",
145,144434,"VARDO","Y",,"P",
145,144435,"VARNA","Y",,"P",
145,144436,"VASTER","Y",,"P",
145,144437,"VASTERVIK","Y",,"P",
145,144438,"VASTMANLAND","Y",,"P",
145,144439,"VIBORG","Y",,"P",
145,144440,"VILAGARCIA DE AROUSA","Y",,"P",
145,144441,"Villagarcia","N",,"N",
145,144442,"VILANOVA DE AROUSA","Y",,"P",
145,144443,"Villanova","N",,"N",
145,144444,"Vizcaya","N",,"N",
145,144445,"WALLASEY","Y",,"P",
145,144446,"WATERMOUTH","Y",,"P",
145,144447,"WEST KIRBY","Y",,"P",
145,144448,"WESTRAY","Y",,"P",
145,144449,"WHALSAY","Y",,"P",
145,144450,"WHITBURN","Y",,"P",
145,144451,"WINCHELSEA","Y",,"P",
145,144452,"WISCASSET","Y",,"P",
145,144453,"WISMAR","Y",,"P",
145,144454,"WOODY BAY","Y",,"P",
145,144455,"WYK AUF FOHR","Y",,"P",
145,144456,"YELL","Y",,"P",
145,144457,"YORK","Y",,"P",
145,144458,"ZAANDAM","Y",,"P",
145,144459,"ZELZATE","Y",,"P",
145,144460,"Zealand","N",,"N",
145,144461,"Zuid Holland","N",,"N",
1,144462,"GUIBAL FAN HOUSE","Y","A ventilating fan house with an expanding chimney.","P",
1,144463,"SIROCCO FAN HOUSE","Y","An electric fan used for the ventilation of mines.","P",
1,144464,"KEITH BLACKMAN FAN HOUSE","Y","A building housing an electric powered mine ventilation fan.","P",
568,145361,"KING POST ROOF","Y","A roof consisting of trusses with a single timber from the tie beam to the apex of the roof, supporting the ridge purlin.","P",
568,145362,"LATH AND PLASTER","Y","Strips of wood (laths) nailed to other timbers that are coated in plaster to form a wall finish.","P",
568,145363,"LEAN TO ROOF","Y","A roof with one slope only and built against a vertical wall.","P",
568,145364,"LOCK RAIL","Y","A horizontal member in a panelled door adjacent to the handle and/or locking mechanism.","P",
568,145365,"LOUVRE","Y","A lantern-like structure in a roof with an opening in the sides for the venting of smoke.","P",
568,145366,"MANSARD ROOF","Y","A roof with two pitch angles, the lower being lower and steeper than the upper.","P",
568,145367,"MIDDLE PANEL","Y","A defined portion of a door, usually rectangular, which may be recessed, level with or proud of its surrounding surface and may be framed by mouldings or channels.","P",
568,145368,"MUNTIN","Y","An upright framing member, or mullion, that separates two panels, such as in a panelled door or a window.","P",
568,145369,"PARGETTING","Y","Exterior plastering of a timber framed building, usually decorated into naturalistic patterns, eg foliage, figures.","P",
568,145370,"PITCHED ROOF","Y","A roof with gables at both ends.","P",
568,145371,"PLANK","Y","A wide piece of sawn timber, usually one and a half to four and a half inches thick and six inches or more wide.","P",
568,145372,"POST","Y","In wall frames, vertical timbers that are the full height of the frame (shorter uprights are studs). In roofs posts are the vertical timbers that carry longitudinal ones.","P",
568,145373,"PRINCIPAL RAFTER","Y","Rafters that are the main structural inclined timbers in the roof trusses.","P",
568,145374,"PURLIN","Y","A horizontal timber set in the plane of a roof's slope and supporting common rafters.","P",
568,145375,"QUEEN POST","Y","Two vertical timbers sat symmetrically on the tie beam, restrained by a collar beam that supports the side purlins.","P",
568,145376,"QUEEN POST ROOF","Y","A roof consisting of trusses with a pair of vertical timbers sat on the tie beam supporting the side purlins.","P",
568,145377,"RAFTER","Y","Inclined timbers sloping from the wall top to the apex and supporting the roof covering.","P",
568,145378,"RAIL","Y","A short horizontal timber in a timber framed wall.","P",
568,145379,"RIDGE","Y","The horizontal timber at the apex of the roof supporting the top ends of the rafters.","P",
568,145380,"RIDGE PURLIN","Y","A longitudinal member that recieves the ends of common rafters at the apex of a roof.","P",
568,145381,"ROOF","Y","The exterior upper covering, and its supporting structure, of a building.","P",
568,145382,"SHUTTING STILE","Y","An upright member on the side of a door that houses the shutting/locking mechanism.","P",
568,145383,"SIDE PURLIN","Y","A longitudinal member set in the plane of a roof's slope and supporting common rafters.","P",
568,145384,"SILL BEAM","Y","The lowest member of a wall frame into which the posts and studs of the frame are tenoned (also known as a Sole Plate).","P",
568,145385,"Sole Plate","N",,"N",
568,145386,"STRUT","Y","Sloping supporting timbers in a frame.","P",
568,145387,"STUD","Y","Intermediate posts between the main posts in a timber frame.","P",
568,145388,"TENON","Y","A projection from the end of a timber to sit in a mortice.","P",
568,145389,"TIE BEAM","Y","A beam tying together the feet of principal rafters preventing their spread and forming the roof truss","P",
568,145390,"TIMBER FRAMING","Y","A method of constructionwhere walls are built of jointed interlocking timbers.","P",
568,145391,"TIMBER FRAMING COMPONENT","N",,"P",
568,145392,"TIMBER ROOF COMPONENT","N",,"P",
568,145393,"TIMBER STRUCTURAL ELEMENTS","N",,"P",
568,145394,"TOP PANEL","Y","A defined portion of a door, usually rectangular, which may be recessed, level with or proud of its surrounding surface and may be framed by mouldings or channels.","P",
568,145395,"TOP RAIL","Y","The horizontal member in a panelled door.","P",
568,145396,"TRENCHED PURLIN","Y","A purlin that sits in a trench cut in the back of a principal rafter.","P",
568,145397,"TRUSS","Y","A triangular framework within the roof, self-supporting and dividing the building into bays.","P",
568,145398,"WALL CLADDING COMPONENT","N",,"P",
568,145399,"WALL COVERING COMPONENT","N",,"P",
568,145400,"WALL INFILLING COMPONENT","N",,"P",
568,145401,"WALL PLATE","Y","A horizontal timber along the top of a wall to recieve the rafters of a roof.","P",
568,145402,"WATTLE AND DAUB","Y","A system used to infill panels in timber-framed structures, comprising of vertical staves of oak, interwoven with fine flexible branches or twigs, usually of hazel and daubed with a mixture of mud, dung and chopped straw.","P",
568,145403,"WEATHER BOARDING","Y","A form of wall cladding composed of overlapping horizontal boards on a timber framework.","P",
568,145404,"WIND BRACE","Y","A brace running from principal rafter to purlin to strengthen the frame.","P",
568,145405,"WINDOW SILL","Y","The lowest horizontal member of a window frame.","P",
1,151798,"BARK POT","Y","A large cauldron used in the making of a preservative from the bark of spruce, fir or other conifers. The preservative was used to treat nets, sails and other fishing gear.","P",
1,151799,"Bark Kettle","N",,"N",
546,151824,"TEPIDARIUM","Y","The warm room in a Roman baths.","P",
546,151825,"Warm Bath","N",,"N",
1,151826,"PLUNGE POOL","Y","A small cold water bath, often known as a natatio when part of a Roman bath complex.","P",
1,151827,"FOOTPRINT","Y","An impression made in soft ground by a passing animal or human. The soft ground may have subsequently hardened.","P",
546,151828,"PALAESTRA","Y","The exercise hall of a Roman baths complex.","P",
1,151829,"TOWN QUARTER","Y","A core part of a town or city that has or had a particular set of characteristics; for example an area of high status residences or an area where a particular industry/trade was centred.","P",
1,151830,"Quarter","N",,"N",
128,151831,"BLADE CORE","Y","The piece of stone or flint remaining after blades have been produced.","P",
128,151833,"CEILING PAINTING","Y","A two dimensional image using paint applied to the surface of a ceiling.","P",
546,151835,"CEILING PAINTING","Y","A two dimensional image using paint applied to the surface of a ceiling.","P",
145,151838,"ARKLOW","Y",,"P",
145,151844,"GOA","Y",,"P",
145,151845,"MORMUGAO","Y",,"P",
145,151848,"PENLEE","Y",,"P",
145,151851,"SAN LORENZO","Y",,"P",
145,151856,"OLDERSUM","Y",,"P",
145,151864,"ST JOHN (NEW BRUNSWICK)","Y",,"P",
143,151865,"HYDROFOIL","Y","High speed craft developed in the 20th Century which employ a wing-like structure mounted on struts below the hull which lift the vessel above the water line during forward motion, reducing drag and increasing speed.","P",
143,151866,"CATAMARAN","Y","A multihulled craft consisting of two hulls, or vakas, which are usually joined together by a frame or other structure, formed of akas. Catamarans can be sail or engine powered.","P",
1,151867,"DUCK POND","Y","A pond with protection for nesting ducks and other wild fowl","P",
486,151868,"RELIGIOUS PERIOD","N",,"P",
1,151869,"IRONSTONE LEVEL","Y","A working tunnel or gallery in a mine used for the extraction of ironstone.","P",
1,151870,"SUBMERGED LANDSCAPE","Y","Former terrestrial landscape of any kind now submerged through erosion, as at Dunwich, or historical inundation processes, eg. post-glacial submersion of the North Sea landscape (""Doggerland"").","P",
143,151871,"CABIN CRUISER","Y","A type of motorboat that provides accommodation for crew and passengers within the crafts cabin. Cabin Cruisers are usually between 25 feet and 45 feet long in length and are not to be confused with cruise ships which are substantially larger.","P",
143,151872,"CHAIN FERRY","Y","A small ferry powered by steam or diesel engine, which pull vessel from one side of a river crossing along submerged chains.","P",
1,151873,"BULL PIT","Y","An enclosure used for baiting bulls.","P",
1,151874,"SAVIGNIAC CELL","Y","A residence of two or three monks of the Savigniac order dependent on a foreign mother house. The order was originally founded by monks in Savigny, Normandy, in 1105 and first established in Britain in 1123 at Tulket, Preston.","P",
1,151875,"WAYMARKER CROSS","Y","A rural cross erected to show the way.","P",
1,151876,"NOVICES ROOM","Y","A room in a monastery used by monks or nuns as a day room.","P",
546,151877,"NOVICES ROOM","Y","A room in a monastery used by monks or nuns as a day room.","P",
1,151880,"PETRIFYING WELL","Y","A well with an unusually high mineral content that combined with extensive periods of evaporation may give objects a stony exterior. Once believed to have been caused by magic or witchcraft.","P",
1,151879,"STAKE CIRCLE","Y","A circle of wooden stakes or stake holes in the ground.","P",
1,151881,"CHOLERA BURIAL GROUND","Y","A burial ground for victims of cholera.","P",
1,151882,"MORTAR CRATER","Y","A depression in the ground caused by the explosion of a mortar shell.","P",
1,151884,"FIREBREAK","Y","A natural or man-made gap in vegetation or other combustible material that acts as a barrier to slow or stop the progress of a fire.","P",
1,151885,"Fire Line","N",,"N",
1,160391,"DECOY AIRFIELD","Y","A system of lights, controlled fires or dummy constructions, used to simulate an airfield and thus confuse enemy aircraft into bombing these counterfeit targets.","P",
1,160392,"DECOY DOCKS","Y","A system of lights, controlled fires or dummy constructions, used to simulate a dockyard and thus confuse enemy aircraft into bombing these counterfeit targets.","P",
1,151886,"Fire Belt","N",,"N",
1,151887,"Fireroad","N",,"N",
1,151888,"Fuel Break","N",,"N",
1,151889,"Cholera Cemetery","N",,"N",
1,151890,"FIRE PIT","Y","A pit dug into the ground or a simple construction made of stone, brick or metal. Designed to contain a fire and prevent it from spreading, but can also be used to heat stone for breaking.","P",
1,151891,"Gylynge House","N",,"N",
1,151892,"Clay Pipe Manufactory","N",,"N",
1,151893,"SILICA QUARRY","Y","A place where silica or silicate, the most common mineral component of rock, is extracted from the ground.","P",
1,151894,"Silicon Quarry","N",,"N",
1,151895,"MULTIVALLATE RAMPART","Y","A defensive embankment with three or more ditches.","P",
145,151898,"TUBORG HAVN","Y",,"P",
486,151899,"MIDDLE NEOLITHIC","Y","The second phase of the Neolithic associated with the construction of passage graves aligned with the sun and the transition from causewayed enclosure to henge monuments. In the UK c. 3300 BC to 2900 BC.","P",
128,151923,"Bugelknopffibeln","N",,"N",
546,151925,"CHAMBER BLOCK","Y","An area of several rooms in a medieval house or building. Probably for domestic use.","P",
128,151926,"EAR PLUG","Y","A device inserted in the ear canal to protect the wearer from loud noises or the intrusion of water, foreign bodies, dust or excessive wind.","P",
128,151927,"Earplug","N",,"N",
128,151931,"SOCKETED GOUGE","Y","A type of cast chisel with a sharp, concave edge for shaping wood, stone or metal. A particular type of British Bronze Age tool.","P",
128,151933,"Incense Cup","N",,"N",
128,151935,"CUSHIONED MACE","Y","A type of mace with bolster shaped stone or metal head on a wooden or metal shaft. Where the use is thought to be ceremonial, double index with ceremonial object.","P",
128,151937,"PEBBLE MACE","Y","A Mesolithic type of mace head made of stone.","P",
1,151939,"JIGGING MILL","Y","A mill used to dress ore by means of a jigging machine.","P",
1,151940,"KERBED MOUND","Y","A mound kerbed with wooden stakes or boulders.","P",
128,151941,"ROOFING NAIL","Y","A nail used for roofing.","P",
143,151943,"Standby Safety Vessel","N",,"N",
128,151944,"LOOPED PALSTAVE","Y","Metal shaped blade that flares out to a curved cutting edge, with a side loop to further assist hafting.","P",
128,151945,"Palstaff","N",,"N",
128,151948,"Footed Pygmy Cup","N",,"N",
128,151950,"SCORER","Y","A tool used to notch, line cut or scratch into a surface.","P",
1,151952,"BAIT SHED","Y","A shed for storing fishing bait.","P",
128,151953,"LOOPED SPEARHEAD","Y","Type of leaf-shaped socketed spearhead with two small holes or loops on either side at the base of the blade. Possibly meant to assist in securing the metal spearhead to the wooden shaft, or to tie streamers of some kind to the top of the spear.","P",
128,151955,"SOCKETED SPEARHEAD","Y","A spearhead with an elongated hollow cast into the base of the blade to receive the end of the wooden spear shaft. The spearhead was secured to the shaft by pegs set at right angles or by lashings fixed to loops cast at the base of the spearhead.","P",
128,151957,"TANGED SPEARHEAD","Y","A type of spearhead with a triangular blade bevelled at the edges and with a groove(s) following the outline.","P",
128,151959,"HAWK TRAP","Y","A device for catching eagles, falcons and hawks.","P",
128,151960,"BICONICAL URN","Y","Style of early Bronze Age pot found widely in north-western Europe with a deep, largely plain, outwardly flared body above which is sharp carination, usually decorated and sometimes with an applied cordon, and an inwardly angled neck.","P",
128,151962,"BIPARTITE URN","Y","A collared urn with a heavy rim or collar on top of a straight-sided or slightly bowed body narrowing to a small flat base. Decoration may extend for a short way below the collar, but this is rare.","P",
128,151965,"CORDONED URN","Y","A large vessel with raised or applied cordons running horizontally on the body of the vessel.","P",
128,151967,"TRIPARTITE URN","Y","A collared urn with a heavy rim or collar on top of a concave neck or cavetto zone, which may or may not be decorated, and this in turn leads down to a straight-sided but narrowing body. Decoration may extend below this cavetto zone, but this is rare.","P",
128,151970,"COLLARED URN","Y","Urn with a heavy rim or collar which may be vertical or slightly inverted. This may carry incised or impressed decoration, particularly herring-bone, encircling lines, hurdling or chevron decoration.","P",
128,151972,"VAULT SPRINGER","Y","The impost, or point at which a vault rests upon its support, and from which it seems to spring. Hence the term describes the bottom stone of a vault, which lies on the impost.","P",
546,151974,"VAULT SPRINGER","Y","The impost, or point at which a vault rests upon its support, and from which it seems to spring. Hence the term describes the bottom stone of a vault, which lies on the impost.","P",
1,152297,"JANAZGAH","Y","Muslim funeral mosque.","P",
546,152300,"TRADING FLOOR","Y","An open area within an exchange building (e.g. cotton exchange, corn exchange, stock exchange) where goods are traded.","P",
1,160407,"SEMI DETACHED BUNGALOW","Y","A bungalow joined to another to form one building.","P",
143,152307,"VICTORY SHIP","Y","A prefabricated cargo vessel produced in large numbers by North American shipyards during World War II to replace shipping losses caused by German submarines and replacing the earlier 'LIBERTY' ships.","P",
77,152310,"GRAPHITE","Y","One of the allotropes of carbon, commonly used in pencils.","P",
1,152318,"GAS CHAMBER","Y","A C20th military building used to test the efficiency of gas protection equipment provided for drivers of all forms of vehicles.","P",
